,Country ID,Religion,Reason For Leaving,Child Language,Reason Not Attending Regularly,HealthStaIssueFollowupStatus,VaccinationIssueFollowupStatus,total_Visit,Father Employment,Child Lives With,EducationIssue Followup Status,Sisters,Gender,Mother Employment,Attend Edu Voc Learn Regularly,Brothers,age,Favorite Subject,Project ID,NutritionIssue Followup Status,years_sponsorchip,nutritional_status_MUAC,v_Bacillus_BCG,v_Tetanus_DPT3,Attend Edu Voc Learn Regularly
12463,2.0,10.0,86.0,13229.0,0.0,0.0,0.0,16.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,14.0,13.0,184569.0,0.0,0.0,0.0,1.0,0.0,2.0
12464,2.0,10.0,86.0,13229.0,0.0,0.0,0.0,16.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,15.0,8.0,184569.0,0.0,0.0,0.0,2.0,0.0,2.0
12465,2.0,0.0,86.0,13229.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,15.0,8.0,184569.0,0.0,0.0,0.0,1.0,0.0,2.0
12466,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,41.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,14.0,7.0,184569.0,0.0,5.0,0.0,1.0,0.0,2.0
12467,2.0,0.0,86.0,13229.0,0.0,0.0,0.0,17.0,3.0,1.0,0.0,4.0,1.0,3.0,2.0,11.0,17.0,1.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12469,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,39.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,17.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12470,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,35.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,17.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12471,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,14.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12472,2.0,10.0,86.0,13229.0,0.0,0.0,0.0,16.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,17.0,22.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12473,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,18.0,9.0,184569.0,0.0,8.0,0.0,0.0,0.0,2.0
12474,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,4.0,0.0,3.0,2.0,6.0,16.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12475,2.0,0.0,86.0,13229.0,0.0,0.0,0.0,16.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,17.0,7.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12476,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,14.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12477,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,16.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12478,2.0,0.0,86.0,13229.0,0.0,0.0,0.0,16.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,13.0,13.0,184569.0,0.0,8.0,0.0,1.0,0.0,2.0
12479,2.0,11.0,0.0,16010.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,15.0,13.0,184569.0,0.0,4.0,0.0,0.0,0.0,2.0
12480,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,34.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,16.0,1.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12481,2.0,0.0,86.0,13229.0,0.0,0.0,0.0,16.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,18.0,22.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12482,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,34.0,3.0,1.0,0.0,5.0,0.0,3.0,2.0,4.0,15.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12483,2.0,13.0,0.0,13229.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,16.0,9.0,184569.0,0.0,5.0,0.0,0.0,0.0,2.0
12484,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,2.0,16.0,13.0,184569.0,0.0,9.0,0.0,1.0,1.0,2.0
12485,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,16.0,13.0,184569.0,0.0,6.0,0.0,0.0,0.0,2.0
12486,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,34.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,14.0,9.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12487,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,4.0,0.0,3.0,2.0,2.0,14.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12488,2.0,10.0,86.0,13229.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,38.0,184569.0,0.0,9.0,0.0,1.0,1.0,2.0
12489,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,14.0,69.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12490,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,4.0,17.0,13.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12491,2.0,0.0,0.0,16010.0,0.0,0.0,0.0,35.0,3.0,1.0,0.0,2.0,0.0,3.0,2.0,4.0,18.0,7.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12492,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,15.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12493,2.0,11.0,266.0,13229.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12494,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,15.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12495,2.0,11.0,266.0,13229.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,15.0,7.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12496,2.0,11.0,86.0,16010.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,4.0,18.0,7.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12497,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,36.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,5.0,15.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12498,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,16.0,2.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12499,2.0,0.0,0.0,16010.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,3.0,1.0,3.0,2.0,4.0,18.0,16.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12500,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,14.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12501,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,14.0,13.0,184569.0,0.0,6.0,0.0,0.0,0.0,2.0
12502,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,34.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,14.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12503,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,16.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,16.0,13.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12504,2.0,12.0,86.0,16010.0,0.0,0.0,0.0,17.0,3.0,1.0,0.0,4.0,1.0,3.0,2.0,2.0,18.0,13.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12505,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,15.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12506,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,34.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,5.0,15.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12507,2.0,0.0,86.0,13229.0,0.0,0.0,0.0,16.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,14.0,13.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12508,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,17.0,8.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12509,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,18.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12510,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0,1.0,18.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12511,2.0,11.0,0.0,16010.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,4.0,17.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12512,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,16.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12513,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,16.0,8.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12514,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,17.0,9.0,184569.0,0.0,8.0,0.0,0.0,0.0,2.0
12515,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,17.0,8.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12516,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,18.0,16.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12517,2.0,4.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,4.0,1.0,3.0,2.0,4.0,18.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12518,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,17.0,9.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12519,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,18.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12520,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,18.0,9.0,184569.0,0.0,7.0,0.0,1.0,0.0,2.0
12521,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,14.0,9.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12522,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,18.0,16.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12524,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,2.0,14.0,13.0,184569.0,0.0,0.0,0.0,1.0,0.0,2.0
12525,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12526,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,17.0,7.0,184569.0,0.0,0.0,0.0,1.0,0.0,2.0
12527,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,18.0,16.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12529,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0,14.0,7.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12530,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,17.0,87.0,184569.0,0.0,9.0,0.0,0.0,0.0,0.0
12531,2.0,12.0,86.0,13229.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,16.0,9.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12532,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,16.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12533,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,17.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12534,2.0,11.0,0.0,16010.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,2.0,0.0,3.0,2.0,3.0,17.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12535,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,2.0,1.0,0.0,5.0,0.0,3.0,2.0,1.0,16.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12536,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,16.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12537,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,14.0,13.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12538,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,4.0,0.0,3.0,2.0,3.0,18.0,13.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12539,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,14.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,3.0,17.0,13.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12540,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,11.0,1.0,3.0,2.0,11.0,17.0,7.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12541,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,18.0,38.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12542,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,16.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12543,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,14.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,16.0,13.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12544,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,4.0,1.0,3.0,2.0,5.0,17.0,7.0,184569.0,0.0,0.0,0.0,1.0,0.0,2.0
12545,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,17.0,38.0,184569.0,0.0,0.0,0.0,1.0,0.0,2.0
12546,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,4.0,17.0,2.0,184569.0,0.0,0.0,0.0,1.0,0.0,2.0
12547,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,16.0,38.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12548,2.0,11.0,83.0,13229.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,19.0,7.0,184569.0,0.0,8.0,0.0,1.0,0.0,2.0
12549,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,15.0,13.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12550,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,4.0,0.0,3.0,2.0,2.0,16.0,9.0,184569.0,0.0,5.0,0.0,1.0,0.0,2.0
12551,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,6.0,1.0,3.0,2.0,3.0,17.0,7.0,184569.0,0.0,8.0,0.0,1.0,0.0,2.0
12552,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,1.0,3.0,0.0,11.0,1.0,0.0,2.0,5.0,17.0,7.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12553,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,32.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,16.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12554,2.0,0.0,0.0,16010.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,9.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12555,2.0,0.0,266.0,13229.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,17.0,1.0,184569.0,0.0,8.0,0.0,0.0,0.0,2.0
12556,2.0,11.0,2.0,16010.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,2.0,15.0,9.0,184569.0,0.0,8.0,0.0,1.0,0.0,2.0
12557,2.0,10.0,86.0,13229.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,5.0,1.0,3.0,2.0,1.0,17.0,73.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12558,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,4.0,18.0,13.0,184569.0,0.0,8.0,0.0,1.0,0.0,2.0
12559,2.0,12.0,86.0,13229.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,17.0,7.0,184569.0,0.0,8.0,0.0,1.0,0.0,2.0
12560,2.0,10.0,0.0,13229.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,7.0,1.0,3.0,2.0,1.0,18.0,9.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12561,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,34.0,3.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,15.0,7.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12563,2.0,11.0,266.0,13229.0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,18.0,16.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12564,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,17.0,13.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12565,2.0,11.0,0.0,16010.0,0.0,0.0,0.0,34.0,3.0,1.0,0.0,4.0,1.0,3.0,2.0,2.0,16.0,14.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12566,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,34.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,14.0,9.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12567,2.0,11.0,0.0,16010.0,0.0,0.0,0.0,35.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0,15.0,16.0,184569.0,0.0,9.0,0.0,0.0,1.0,2.0
12568,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,36.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,17.0,9.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12569,2.0,11.0,86.0,16010.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,5.0,15.0,2.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12570,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,13.0,0.0,1.0,2.0,3.0,14.0,13.0,184569.0,0.0,8.0,0.0,1.0,0.0,2.0
12571,2.0,7.0,86.0,13229.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,15.0,7.0,184569.0,0.0,8.0,0.0,1.0,0.0,2.0
12572,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,15.0,13.0,184569.0,0.0,6.0,0.0,0.0,0.0,2.0
12573,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,15.0,13.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12574,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,4.0,1.0,3.0,2.0,2.0,15.0,13.0,184569.0,0.0,8.0,0.0,0.0,0.0,2.0
12575,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,15.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12576,2.0,11.0,2.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,16.0,9.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12577,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,3.0,3.0,0.0,2.0,1.0,0.0,2.0,3.0,16.0,16.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12578,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,35.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,13.0,13.0,184569.0,0.0,9.0,0.0,1.0,1.0,2.0
12579,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,17.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12580,2.0,0.0,86.0,13229.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,11.0,7.0,184569.0,0.0,0.0,0.0,1.0,1.0,2.0
12581,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,17.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12582,2.0,17.0,86.0,13229.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,18.0,13.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12583,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,6.0,18.0,7.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12585,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,4.0,16.0,9.0,184569.0,0.0,8.0,0.0,0.0,0.0,2.0
12586,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,15.0,7.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12587,2.0,0.0,0.0,13229.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,4.0,18.0,16.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12588,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,1.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12589,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,4.0,15.0,13.0,184569.0,0.0,9.0,0.0,1.0,0.0,2.0
12590,2.0,11.0,86.0,13229.0,0.0,0.0,0.0,16.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,14.0,13.0,184569.0,0.0,0.0,0.0,1.0,0.0,2.0
12591,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,18.0,7.0,184569.0,0.0,7.0,0.0,0.0,0.0,2.0
12592,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,4.0,18.0,16.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12593,2.0,18.0,86.0,13229.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,18.0,1.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12594,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,18.0,16.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12595,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,22.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,14.0,54.0,184569.0,0.0,4.0,0.0,1.0,0.0,2.0
12596,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,16.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
12597,2.0,10.0,86.0,13229.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,18.0,7.0,184569.0,0.0,0.0,0.0,0.0,0.0,2.0
12598,2.0,11.0,0.0,13229.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,4.0,17.0,7.0,184569.0,0.0,9.0,0.0,0.0,0.0,2.0
